

Microchip MPLAB XC8 Assembler V2.10 build 88905656 
                                                                                               Mon Feb 24 14:28:17 2020

Microchip MPLAB XC8 C Compiler v2.10 (Free license) build 20190730164152 Og1 
     1                           	processor	16F887
     2                           	opt	pw 120
     3                           	opt	flic
     4                           	psect	strings,global,class=STRING,delta=2
     5                           	psect	cinit,global,class=CODE,merge=1,delta=2
     6                           	psect	bssBANK0,global,class=BANK0,space=1,delta=1
     7                           	psect	cstackCOMMON,global,class=COMMON,space=1,delta=1
     8                           	psect	cstackBANK0,global,class=BANK0,space=1,delta=1
     9                           	psect	maintext,global,class=CODE,split=1,delta=2
    10                           	psect	text1,local,class=CODE,merge=1,delta=2
    11                           	psect	text2,local,class=CODE,merge=1,delta=2
    12                           	psect	text3,local,class=CODE,merge=1,delta=2
    13                           	psect	text4,local,class=CODE,merge=1,delta=2,group=1
    14                           	psect	text5,local,class=CODE,merge=1,delta=2
    15                           	psect	text6,local,class=CODE,merge=1,delta=2,group=1
    16                           	psect	text7,local,class=CODE,merge=1,delta=2
    17                           	psect	text8,local,class=CODE,merge=1,delta=2
    18                           	psect	text9,local,class=CODE,merge=1,delta=2
    19                           	psect	text10,local,class=CODE,merge=1,delta=2
    20                           	psect	text11,local,class=CODE,merge=1,delta=2
    21                           	psect	text12,local,class=CODE,merge=1,delta=2
    22                           	psect	text13,local,class=CODE,merge=1,delta=2
    23                           	psect	text14,local,class=CODE,merge=1,delta=2
    24                           	psect	text15,local,class=CODE,merge=1,delta=2
    25                           	psect	text16,local,class=CODE,merge=1,delta=2
    26                           	psect	text17,local,class=CODE,merge=1,delta=2
    27                           	dabs	1,0x7E,2
    28  0000                     
    29                           ; Version 2.10
    30                           ; Generated 31/07/2019 GMT
    31                           ; 
    32                           ; Copyright © 2019, Microchip Technology Inc. and its subsidiaries ("Microchip")
    33                           ; All rights reserved.
    34                           ; 
    35                           ; This software is developed by Microchip Technology Inc. and its subsidiaries ("Microch
      +                          ip").
    36                           ; 
    37                           ; Redistribution and use in source and binary forms, with or without modification, are
    38                           ; permitted provided that the following conditions are met:
    39                           ; 
    40                           ;     1. Redistributions of source code must retain the above copyright notice, this lis
      +                          t of
    41                           ;        conditions and the following disclaimer.
    42                           ; 
    43                           ;     2. Redistributions in binary form must reproduce the above copyright notice, this 
      +                          list
    44                           ;        of conditions and the following disclaimer in the documentation and/or other
    45                           ;        materials provided with the distribution.
    46                           ; 
    47                           ;     3. Microchip's name may not be used to endorse or promote products derived from th
      +                          is
    48                           ;        software without specific prior written permission.
    49                           ; 
    50                           ; THIS SOFTWARE IS PROVIDED BY MICROCHIP "AS IS" AND ANY EXPRESS OR IMPLIED WARRANTIES,
    51                           ; INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS F
      +                          OR
    52                           ; PURPOSE ARE DISCLAIMED.  IN NO EVENT SHALL MICROCHIP BE LIABLE FOR ANY DIRECT, INDIREC
      +                          T,
    53                           ; INCIDENTAL, SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES (INCLUDING BUT NOT LIMITED TO
    54                           ; PROCUREMENT OF SUBSTITUTE GOODS OR SERVICES; LOSS OF USE, DATA OR PROFITS; OR BUSINESS
    55                           ; INTERRUPTION) HOWSOEVER CAUSED AND ON ANY THEORY OF LIABILITY, WHETHER IN CONTRACT, ST
      +                          RICT
    56                           ; LIABILITY, OR TORT (INCLUDING NEGLIGENCE OR OTHERWISE) ARISING IN ANY WAY OUT OF THE U
      +                          SE OF
    57                           ; THIS SOFTWARE, EVEN IF ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.
    58                           ; 
    59                           ; 
    60                           ; Code-generator required, PIC16F887 Definitions
    61                           ; 
    62                           ; SFR Addresses
    63  0000                     	;# 
  2477 ;; Return value:  Size  Location     Type
  2478 ;;                  1    wreg      void 
  2479 ;; Registers used:
  2480 ;;		wreg
  2481 ;; Tracked objects:
  2482 ;;		On entry : 0/0
  2483 ;;		On exit  : 0/0
  2484 ;;		Unchanged: 0/0
  2485 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  2486 ;;      Params:         2       0       0       0       0
  2487 ;;      Locals:         0       0       0       0       0
  2488 ;;      Temps:          2       0       0       0       0
  2489 ;;      Totals:         4       0       0       0       0
  2490 ;;Total ram usage:        4 bytes
  2491 ;; Hardware stack levels used:    1
  2492 ;; This function calls:
  2493 ;;		Nothing
  2494 ;; This function is called by:
  2495 ;;		_LCD_iniciar
  2496 ;;		_LCD_CLEAR
  2497 ;;		_LCD_CURSOR
  2498 ;; This function uses a non-reentrant model
  2499 ;;
  2500                           
  2501                           
  2502                           ;psect for function _LCD_DATO
  2503  03DE                     _LCD_DATO:	
  2504  03DE                     l1128:	
  2505                           ;incstack = 0
  2506                           ; Regs used in _LCD_DATO: [wreg]
  2507                           
  2508                           
  2509                           ;Lib_LCD.c: 46:     RA3 = 0;
  2510  03DE  1283               	bcf	3,5	;RP0=0, select bank0
  2511  03DF  1303               	bcf	3,6	;RP1=0, select bank0
  2512  03E0  1185               	bcf	5,3	;volatile
  2513  03E1                     l1130:	
  2514                           
  2515                           ;Lib_LCD.c: 47:     _delay((unsigned long)((5)*(4000000/4000.0)));
  2516  03E1  3007               	movlw	7
  2517  03E2  00F3               	movwf	??_LCD_DATO+1
  2518  03E3  307D               	movlw	125
  2519  03E4  00F2               	movwf	??_LCD_DATO
  2520  03E5                     u587:	
  2521  03E5  0BF2               	decfsz	??_LCD_DATO,f
  2522  03E6  2BE5               	goto	u587
  2523  03E7  0BF3               	decfsz	??_LCD_DATO+1,f
  2524  03E8  2BE5               	goto	u587
  2525  03E9                     l1132:	
  2526                           
  2527                           ;Lib_LCD.c: 48:     RA4 = 1;
  2528  03E9  1283               	bcf	3,5	;RP0=0, select bank0
  2529  03EA  1303               	bcf	3,6	;RP1=0, select bank0
  2530  03EB  1605               	bsf	5,4	;volatile
  2531                           
  2532                           ;Lib_LCD.c: 49:     PORTB = var;
  2533  03EC  0870               	movf	LCD_DATO@var,w
  2534  03ED  0086               	movwf	6	;volatile
  2535                           
  2536                           ;Lib_LCD.c: 50:     _delay((unsigned long)((5)*(4000000/4000.0)));
  2537  03EE  3007               	movlw	7
  2538  03EF  00F3               	movwf	??_LCD_DATO+1
  2539  03F0  307D               	movlw	125
  2540  03F1  00F2               	movwf	??_LCD_DATO
  2541  03F2                     u597:	
  2542  03F2  0BF2               	decfsz	??_LCD_DATO,f
  2543  03F3  2BF2               	goto	u597
  2544  03F4  0BF3               	decfsz	??_LCD_DATO+1,f
  2545  03F5  2BF2               	goto	u597
  2546  03F6                     l1134:	
  2547                           
  2548                           ;Lib_LCD.c: 51:     RA4 = 0;
  2549  03F6  1283               	bcf	3,5	;RP0=0, select bank0
  2550  03F7  1303               	bcf	3,6	;RP1=0, select bank0
  2551  03F8  1205               	bcf	5,4	;volatile
  2552                           
  2553                           ;Lib_LCD.c: 52:     _delay((unsigned long)((5)*(4000000/4000.0)));
  2554  03F9  3007               	movlw	7
  2555  03FA  00F3               	movwf	??_LCD_DATO+1
  2556  03FB  307D               	movlw	125
  2557  03FC  00F2               	movwf	??_LCD_DATO
  2558  03FD                     u607:	
  2559  03FD  0BF2               	decfsz	??_LCD_DATO,f
  2560  03FE  2BFD               	goto	u607
  2561  03FF  0BF3               	decfsz	??_LCD_DATO+1,f
  2562  0400  2BFD               	goto	u607
  2563  0401                     l91:	
  2564  0401  0008               	return
  2565  0402                     __end_of_LCD_DATO:	
  2566                           
  2567                           	psect	text13
  2568  0381                     __ptext13:	
  2569 ;; *************** function _I2C_Master_Write *****************
  2570 ;; Defined at:
  2571 ;;		line 77 in file "I2C.c"
  2572 ;; Parameters:    Size  Location     Type
  2573 ;;  d               2    0[COMMON] unsigned int 
  2574 ;; Auto vars:     Size  Location     Type
  2575 ;;		None
  2576 ;; Return value:  Size  Location     Type
  2577 ;;                  1    wreg      void 
  2578 ;; Registers used:
  2579 ;;		wreg, status,2, status,0, pclath, cstack
  2580 ;; Tracked objects:
  2581 ;;		On entry : 0/0
  2582 ;;		On exit  : 0/0
  2583 ;;		Unchanged: 0/0
  2584 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  2585 ;;      Params:         2       0       0       0       0
  2586 ;;      Locals:         0       0       0       0       0
  2587 ;;      Temps:          0       0       0       0       0
  2588 ;;      Totals:         2       0       0       0       0
  2589 ;;Total ram usage:        2 bytes
  2590 ;; Hardware stack levels used:    1
  2591 ;; Hardware stack levels required when called:    1
  2592 ;; This function calls:
  2593 ;;		_I2C_Master_Wait
  2594 ;; This function is called by:
  2595 ;;		_main
  2596 ;; This function uses a non-reentrant model
  2597 ;;
  2598                           
  2599                           
  2600                           ;psect for function _I2C_Master_Write
  2601  0381                     _I2C_Master_Write:	
  2602  0381                     l1214:	
  2603                           ;incstack = 0
  2604                           ; Regs used in _I2C_Master_Write: [wreg+status,2+status,0+pclath+cstack]
  2605                           
  2606                           
  2607                           ;I2C.c: 77: void I2C_Master_Write(unsigned d);I2C.c: 78: {;I2C.c: 79:     I2C_Master_Wai
      +                          t();
  2608  0381  120A  118A  238B  120A  118A  	fcall	_I2C_Master_Wait
  2609  0386                     l1216:	
  2610                           
  2611                           ;I2C.c: 80:     SSPBUF = d;
  2612  0386  0870               	movf	I2C_Master_Write@d,w
  2613  0387  1283               	bcf	3,5	;RP0=0, select bank0
  2614  0388  1303               	bcf	3,6	;RP1=0, select bank0
  2615  0389  0093               	movwf	19	;volatile
  2616  038A                     l178:	
  2617  038A  0008               	return
  2618  038B                     __end_of_I2C_Master_Write:	
  2619                           
  2620                           	psect	text14
  2621  0378                     __ptext14:	
  2622 ;; *************** function _I2C_Master_Stop *****************
  2623 ;; Defined at:
  2624 ;;		line 65 in file "I2C.c"
  2625 ;; Parameters:    Size  Location     Type
  2626 ;;		None
  2627 ;; Auto vars:     Size  Location     Type
  2628 ;;		None
  2629 ;; Return value:  Size  Location     Type
  2630 ;;                  1    wreg      void 
  2631 ;; Registers used:
  2632 ;;		wreg, status,2, status,0, pclath, cstack
  2633 ;; Tracked objects:
  2634 ;;		On entry : 0/0
  2635 ;;		On exit  : 0/0
  2636 ;;		Unchanged: 0/0
  2637 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  2638 ;;      Params:         0       0       0       0       0
  2639 ;;      Locals:         0       0       0       0       0
  2640 ;;      Temps:          0       0       0       0       0
  2641 ;;      Totals:         0       0       0       0       0
  2642 ;;Total ram usage:        0 bytes
  2643 ;; Hardware stack levels used:    1
  2644 ;; Hardware stack levels required when called:    1
  2645 ;; This function calls:
  2646 ;;		_I2C_Master_Wait
  2647 ;; This function is called by:
  2648 ;;		_main
  2649 ;; This function uses a non-reentrant model
  2650 ;;
  2651                           
  2652                           
  2653                           ;psect for function _I2C_Master_Stop
  2654  0378                     _I2C_Master_Stop:	
  2655  0378                     l1234:	
  2656                           ;incstack = 0
  2657                           ; Regs used in _I2C_Master_Stop: [wreg+status,2+status,0+pclath+cstack]
  2658                           
  2659                           
  2660                           ;I2C.c: 67:     I2C_Master_Wait();
  2661  0378  120A  118A  238B  120A  118A  	fcall	_I2C_Master_Wait
  2662  037D                     l1236:	
  2663                           
  2664                           ;I2C.c: 68:     SSPCON2bits.PEN = 1;
  2665  037D  1683               	bsf	3,5	;RP0=1, select bank1
  2666  037E  1303               	bcf	3,6	;RP1=0, select bank1
  2667  037F  1511               	bsf	17,2	;volatile
  2668  0380                     l175:	
  2669  0380  0008               	return
  2670  0381                     __end_of_I2C_Master_Stop:	
  2671                           
  2672                           	psect	text15
  2673  036F                     __ptext15:	
  2674 ;; *************** function _I2C_Master_Start *****************
  2675 ;; Defined at:
  2676 ;;		line 45 in file "I2C.c"
  2677 ;; Parameters:    Size  Location     Type
  2678 ;;		None
  2679 ;; Auto vars:     Size  Location     Type
  2680 ;;		None
  2681 ;; Return value:  Size  Location     Type
  2682 ;;                  1    wreg      void 
  2683 ;; Registers used:
  2684 ;;		wreg, status,2, status,0, pclath, cstack
  2685 ;; Tracked objects:
  2686 ;;		On entry : 0/0
  2687 ;;		On exit  : 0/0
  2688 ;;		Unchanged: 0/0
  2689 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  2690 ;;      Params:         0       0       0       0       0
  2691 ;;      Locals:         0       0       0       0       0
  2692 ;;      Temps:          0       0       0       0       0
  2693 ;;      Totals:         0       0       0       0       0
  2694 ;;Total ram usage:        0 bytes
  2695 ;; Hardware stack levels used:    1
  2696 ;; Hardware stack levels required when called:    1
  2697 ;; This function calls:
  2698 ;;		_I2C_Master_Wait
  2699 ;; This function is called by:
  2700 ;;		_main
  2701 ;; This function uses a non-reentrant model
  2702 ;;
  2703                           
  2704                           
  2705                           ;psect for function _I2C_Master_Start
  2706  036F                     _I2C_Master_Start:	
  2707  036F                     l1210:	
  2708                           ;incstack = 0
  2709                           ; Regs used in _I2C_Master_Start: [wreg+status,2+status,0+pclath+cstack]
  2710                           
  2711                           
  2712                           ;I2C.c: 47:     I2C_Master_Wait();
  2713  036F  120A  118A  238B  120A  118A  	fcall	_I2C_Master_Wait
  2714  0374                     l1212:	
  2715                           
  2716                           ;I2C.c: 48:     SSPCON2bits.SEN = 1;
  2717  0374  1683               	bsf	3,5	;RP0=1, select bank1
  2718  0375  1303               	bcf	3,6	;RP1=0, select bank1
  2719  0376  1411               	bsf	17,0	;volatile
  2720  0377                     l169:	
  2721  0377  0008               	return
  2722  0378                     __end_of_I2C_Master_Start:	
  2723                           
  2724                           	psect	text16
  2725  0475                     __ptext16:	
  2726 ;; *************** function _I2C_Master_Read *****************
  2727 ;; Defined at:
  2728 ;;		line 89 in file "I2C.c"
  2729 ;; Parameters:    Size  Location     Type
  2730 ;;  a               2    0[COMMON] unsigned short 
  2731 ;; Auto vars:     Size  Location     Type
  2732 ;;  temp            2    4[COMMON] unsigned short 
  2733 ;; Return value:  Size  Location     Type
  2734 ;;                  2    0[COMMON] unsigned short 
  2735 ;; Registers used:
  2736 ;;		wreg, status,2, status,0, pclath, cstack
  2737 ;; Tracked objects:
  2738 ;;		On entry : 0/0
  2739 ;;		On exit  : 0/0
  2740 ;;		Unchanged: 0/0
  2741 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  2742 ;;      Params:         2       0       0       0       0
  2743 ;;      Locals:         2       0       0       0       0
  2744 ;;      Temps:          2       0       0       0       0
  2745 ;;      Totals:         6       0       0       0       0
  2746 ;;Total ram usage:        6 bytes
  2747 ;; Hardware stack levels used:    1
  2748 ;; Hardware stack levels required when called:    1
  2749 ;; This function calls:
  2750 ;;		_I2C_Master_Wait
  2751 ;; This function is called by:
  2752 ;;		_main
  2753 ;; This function uses a non-reentrant model
  2754 ;;
  2755                           
  2756                           
  2757                           ;psect for function _I2C_Master_Read
  2758  0475                     _I2C_Master_Read:	
  2759  0475                     l1218:	
  2760                           ;incstack = 0
  2761                           ; Regs used in _I2C_Master_Read: [wreg+status,2+status,0+pclath+cstack]
  2762                           
  2763                           
  2764                           ;I2C.c: 89: unsigned short I2C_Master_Read(unsigned short a);I2C.c: 90: {;I2C.c: 91:    
      +                           unsigned short temp;;I2C.c: 92:     I2C_Master_Wait();
  2765  0475  120A  118A  238B  120A  118A  	fcall	_I2C_Master_Wait
  2766  047A                     l1220:	
  2767                           
  2768                           ;I2C.c: 93:     SSPCON2bits.RCEN = 1;
  2769  047A  1683               	bsf	3,5	;RP0=1, select bank1
  2770  047B  1303               	bcf	3,6	;RP1=0, select bank1
  2771  047C  1591               	bsf	17,3	;volatile
  2772                           
  2773                           ;I2C.c: 94:     I2C_Master_Wait();
  2774  047D  120A  118A  238B  120A  118A  	fcall	_I2C_Master_Wait
  2775  0482                     l1222:	
  2776                           
  2777                           ;I2C.c: 95:     temp = SSPBUF;
  2778  0482  1283               	bcf	3,5	;RP0=0, select bank0
  2779  0483  1303               	bcf	3,6	;RP1=0, select bank0
  2780  0484  0813               	movf	19,w	;volatile
  2781  0485  00F2               	movwf	??_I2C_Master_Read
  2782  0486  01F3               	clrf	??_I2C_Master_Read+1
  2783  0487  0872               	movf	??_I2C_Master_Read,w
  2784  0488  00F4               	movwf	I2C_Master_Read@temp
  2785  0489  0873               	movf	??_I2C_Master_Read+1,w
  2786  048A  00F5               	movwf	I2C_Master_Read@temp+1
  2787  048B                     l1224:	
  2788                           
  2789                           ;I2C.c: 96:     I2C_Master_Wait();
  2790  048B  120A  118A  238B  120A  118A  	fcall	_I2C_Master_Wait
  2791  0490                     l1226:	
  2792                           
  2793                           ;I2C.c: 97:     if(a == 1){
  2794  0490  0370               	decf	I2C_Master_Read@a,w
  2795  0491  0471               	iorwf	I2C_Master_Read@a+1,w
  2796  0492  1D03               	btfss	3,2
  2797  0493  2C95               	goto	u401
  2798  0494  2C96               	goto	u400
  2799  0495                     u401:	
  2800  0495  2C9A               	goto	l181
  2801  0496                     u400:	
  2802  0496                     l1228:	
  2803                           
  2804                           ;I2C.c: 98:         SSPCON2bits.ACKDT = 0;
  2805  0496  1683               	bsf	3,5	;RP0=1, select bank1
  2806  0497  1303               	bcf	3,6	;RP1=0, select bank1
  2807  0498  1291               	bcf	17,5	;volatile
  2808                           
  2809                           ;I2C.c: 99:     }else{
  2810  0499  2C9D               	goto	l182
  2811  049A                     l181:	
  2812                           
  2813                           ;I2C.c: 100:         SSPCON2bits.ACKDT = 1;
  2814  049A  1683               	bsf	3,5	;RP0=1, select bank1
  2815  049B  1303               	bcf	3,6	;RP1=0, select bank1
  2816  049C  1691               	bsf	17,5	;volatile
  2817  049D                     l182:	
  2818                           ;I2C.c: 101:     }
  2819                           
  2820                           
  2821                           ;I2C.c: 102:     SSPCON2bits.ACKEN = 1;
  2822  049D  1611               	bsf	17,4	;volatile
  2823  049E                     l1230:	
  2824                           
  2825                           ;I2C.c: 103:     return temp;
  2826  049E  0875               	movf	I2C_Master_Read@temp+1,w
  2827  049F  00F1               	movwf	?_I2C_Master_Read+1
  2828  04A0  0874               	movf	I2C_Master_Read@temp,w
  2829  04A1  00F0               	movwf	?_I2C_Master_Read
  2830  04A2                     l183:	
  2831  04A2  0008               	return
  2832  04A3                     __end_of_I2C_Master_Read:	
  2833                           
  2834                           	psect	text17
  2835  038B                     __ptext17:	
  2836 ;; *************** function _I2C_Master_Wait *****************
  2837 ;; Defined at:
  2838 ;;		line 32 in file "I2C.c"
  2839 ;; Parameters:    Size  Location     Type
  2840 ;;		None
  2841 ;; Auto vars:     Size  Location     Type
  2842 ;;		None
  2843 ;; Return value:  Size  Location     Type
  2844 ;;                  1    wreg      void 
  2845 ;; Registers used:
  2846 ;;		wreg, status,2
  2847 ;; Tracked objects:
  2848 ;;		On entry : 0/0
  2849 ;;		On exit  : 0/0
  2850 ;;		Unchanged: 0/0
  2851 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  2852 ;;      Params:         0       0       0       0       0
  2853 ;;      Locals:         0       0       0       0       0
  2854 ;;      Temps:          0       0       0       0       0
  2855 ;;      Totals:         0       0       0       0       0
  2856 ;;Total ram usage:        0 bytes
  2857 ;; Hardware stack levels used:    1
  2858 ;; This function calls:
  2859 ;;		Nothing
  2860 ;; This function is called by:
  2861 ;;		_I2C_Master_Start
  2862 ;;		_I2C_Master_Stop
  2863 ;;		_I2C_Master_Write
  2864 ;;		_I2C_Master_Read
  2865 ;;		_I2C_Master_RepeatedStart
  2866 ;; This function uses a non-reentrant model
  2867 ;;
  2868                           
  2869                           
  2870                           ;psect for function _I2C_Master_Wait
  2871  038B                     _I2C_Master_Wait:	
  2872  038B                     l1136:	
  2873                           ;incstack = 0
  2874                           ; Regs used in _I2C_Master_Wait: [wreg+status,2]
  2875                           
  2876  038B                     l163:	
  2877                           ;I2C.c: 34:     while ((SSPSTAT & 0x04) || (SSPCON2 & 0x1F));
  2878                           
  2879  038B  1683               	bsf	3,5	;RP0=1, select bank1
  2880  038C  1303               	bcf	3,6	;RP1=0, select bank1
  2881  038D  1914               	btfsc	20,2	;volatile
  2882  038E  2B90               	goto	u311
  2883  038F  2B91               	goto	u310
  2884  0390                     u311:	
  2885  0390  2B8B               	goto	l163
  2886  0391                     u310:	
  2887  0391                     l1138:	
  2888  0391  0811               	movf	17,w	;volatile
  2889  0392  391F               	andlw	31
  2890  0393  1D03               	btfss	3,2
  2891  0394  2B96               	goto	u321
  2892  0395  2B97               	goto	u320
  2893  0396                     u321:	
  2894  0396  2B8B               	goto	l163
  2895  0397                     u320:	
  2896  0397                     l166:	
  2897  0397  0008               	return
  2898  0398                     __end_of_I2C_Master_Wait:	
  2899  007E                     btemp	set	126	;btemp
  2900  007E                     wtemp0	set	126


Data Sizes:
    Strings     14
    Constant    0
    Data        0
    BSS         9
    Persistent  0
    Stack       0

Auto Spaces:
    Space          Size  Autos    Used
    COMMON           14     14      14
    BANK0            80     12      21
    BANK1            80      0       0
    BANK3            96      0       0
    BANK2            96      0       0

Pointer List with Targets:

    LCD_STRING@a	PTR unsigned char  size(1) Largest target is 14
		 -> STR_1(CODE[14]), 

    sp__mapeo	PTR unsigned int  size(1) Largest target is 6
		 -> mapeo@result(BANK0[6]), 

    voltaje_map	PTR unsigned int  size(1) Largest target is 6
		 -> mapeo@result(BANK0[6]), NULL(NULL[0]), 


Critical Paths under _main in COMMON

    _I2C_Master_Init->___lldiv
    _mapeo->___wmul
    _LCD_iniciar->_LCD_DATO
    _LCD_STRING->_LCD_CHAR
    _LCD_CURSOR->_LCD_DATO
    _LCD_CLEAR->_LCD_DATO

Critical Paths under _main in BANK0

    _main->_mapeo
    _setup->_I2C_Master_Init

Critical Paths under _main in BANK1

    None.

Critical Paths under _main in BANK3

    None.

Critical Paths under _main in BANK2

    None.

Call Graph Tables:

 ---------------------------------------------------------------------------------
 (Depth) Function   	        Calls       Base Space   Used Autos Params    Refs
 ---------------------------------------------------------------------------------
 (0) _main                                                 3     3      0    5605
                                              9 BANK0      3     3      0
                    _I2C_Master_Read
                   _I2C_Master_Start
                    _I2C_Master_Stop
                   _I2C_Master_Write
                           _LCD_CHAR
                          _LCD_CLEAR
                         _LCD_CURSOR
                         _LCD_STRING
                        _LCD_iniciar
                              _mapeo
                              _setup
                       _uint_to_char
 ---------------------------------------------------------------------------------
 (1) _uint_to_char                                         4     4      0      62
                                              0 COMMON     4     4      0
 ---------------------------------------------------------------------------------
 (1) _setup                                                0     0      0     412
                    _I2C_Master_Init
 ---------------------------------------------------------------------------------
 (2) _I2C_Master_Init                                      8     4      4     412
                                              0 BANK0      8     4      4
                            ___lldiv
 ---------------------------------------------------------------------------------
 (3) ___lldiv                                             14     6      8     314
                                              0 COMMON    14     6      8
 ---------------------------------------------------------------------------------
 (1) _mapeo                                               15    13      2    1201
                                              6 COMMON     6     4      2
                                              0 BANK0      9     9      0
                             ___wmul
 ---------------------------------------------------------------------------------
 (2) ___wmul                                               6     2      4     548
                                              0 COMMON     6     2      4
 ---------------------------------------------------------------------------------
 (1) _LCD_iniciar                                          2     2      0     934
                                              4 COMMON     2     2      0
                           _LCD_DATO
 ---------------------------------------------------------------------------------
 (1) _LCD_STRING                                           3     3      0     145
                                              2 COMMON     3     3      0
                           _LCD_CHAR
 ---------------------------------------------------------------------------------
 (2) _LCD_CHAR                                             2     2      0      22
                                              0 COMMON     2     2      0
 ---------------------------------------------------------------------------------
 (1) _LCD_CURSOR                                           6     2      4    1524
                                              4 COMMON     6     2      4
                           _LCD_DATO
 ---------------------------------------------------------------------------------
 (1) _LCD_CLEAR                                            2     2      0     934
                                              4 COMMON     2     2      0
                           _LCD_DATO
 ---------------------------------------------------------------------------------
 (2) _LCD_DATO                                             4     2      2     934
                                              0 COMMON     4     2      2
 ---------------------------------------------------------------------------------
 (1) _I2C_Master_Write                                     2     0      2     174
                                              0 COMMON     2     0      2
                    _I2C_Master_Wait
 ---------------------------------------------------------------------------------
 (1) _I2C_Master_Stop                                      0     0      0       0
                    _I2C_Master_Wait
 ---------------------------------------------------------------------------------
 (1) _I2C_Master_Start                                     0     0      0       0
                    _I2C_Master_Wait
 ---------------------------------------------------------------------------------
 (1) _I2C_Master_Read                                      6     4      2     197
                                              0 COMMON     6     4      2
                    _I2C_Master_Wait
 ---------------------------------------------------------------------------------
 (2) _I2C_Master_Wait                                      0     0      0       0
 ---------------------------------------------------------------------------------
 Estimated maximum stack depth 3
 ---------------------------------------------------------------------------------

 Call Graph Graphs:

 _main (ROOT)
   _I2C_Master_Read
     _I2C_Master_Wait
   _I2C_Master_Start
     _I2C_Master_Wait
   _I2C_Master_Stop
     _I2C_Master_Wait
   _I2C_Master_Write
     _I2C_Master_Wait
   _LCD_CHAR
   _LCD_CLEAR
     _LCD_DATO
   _LCD_CURSOR
     _LCD_DATO
   _LCD_STRING
     _LCD_CHAR
   _LCD_iniciar
     _LCD_DATO
   _mapeo
     ___wmul
   _setup
     _I2C_Master_Init
       ___lldiv
   _uint_to_char

 Address spaces:
Name               Size   Autos  Total    Cost      Usage
BITCOMMON            E      0       0       0        0.0%
EEDATA             100      0       0       0        0.0%
NULL                 0      0       0       0        0.0%
CODE                 0      0       0       0        0.0%
COMMON               E      E       E       1      100.0%
BITSFR0              0      0       0       1        0.0%
SFR0                 0      0       0       1        0.0%
BITSFR1              0      0       0       2        0.0%
SFR1                 0      0       0       2        0.0%
STACK                0      0       0       2        0.0%
ABS                  0      0      23       3        0.0%
BITBANK0            50      0       0       4        0.0%
BITSFR3              0      0       0       4        0.0%
SFR3                 0      0       0       4        0.0%
BANK0               50      C      15       5       26.3%
BITSFR2              0      0       0       5        0.0%
SFR2                 0      0       0       5        0.0%
BITBANK1            50      0       0       6        0.0%
BANK1               50      0       0       7        0.0%
BITBANK3            60      0       0       8        0.0%
BANK3               60      0       0       9        0.0%
BITBANK2            60      0       0      10        0.0%
BANK2               60      0       0      11        0.0%
DATA                 0      0      23      12        0.0%


Microchip Technology PIC Macro Assembler V2.10 build 88905656 
Symbol Table                                                                                   Mon Feb 24 14:28:17 2020

              LCD_CURSOR@a 0074                LCD_CURSOR@b 0076                LCD_CURSOR@d 0078  
                        pc 0002                __CFG_CP$OFF 0000                         l61 03DD  
                       l91 0401                         l75 06F6                         l94 03C0  
                       l88 05BF                         fsr 0004        ___wmul@multiplicand 0072  
                      l100 0474                        l103 03A6                        l131 0652  
                      l109 0426                        l160 04DA                        l163 038B  
                      l308 0540                        l181 049A                        l166 0397  
                      l182 049D                        l183 04A2                        l175 0380  
                      l272 0433                        l169 0377                        l178 038A  
                      l274 044B                        _GIE 005F                        _RA3 002B  
                      _RA4 002C                        u300 04BA                        u310 0391  
                      u230 04EB                        u311 0390                        u231 04EA  
                      u320 0397                        u400 0496                        u321 0396  
                      u401 0495                        u305 04B5                        u330 042D  
                      u410 065A                        u250 04FF                        u331 042C  
                      u251 04FE                        u420 0695                        u421 0694  
                      u245 04F0                        u430 06C5                        u270 051A  
                      u431 06C4                        u271 0519                        u360 0447  
                      u440 06F5                        u361 0446                        u345 0434  
                      u441 06F4                        u425 0691                        u265 0501  
                      u370 0452                        u290 0538               __CFG_CPD$OFF 0000  
                      u371 0451                        u507 0573                        u355 043B  
                      u435 06C1                        u291 0537                        u275 0516  
                      u380 046B                        u381 046A                        u517 0580  
                      u445 06F1                        u285 052A                        u390 0426  
                      u607 03FD                        u391 0425                        u527 058E  
                      u537 059E                        u457 0740                        u547 05AE  
                      u467 076A                        u557 05BC                        u477 0545  
                      u567 03A1                        u487 0557                        u577 03BC  
                      u497 0566                        u587 03E5                        u597 03F2  
             _uint_to_char 05C0                        fsr0 0004                        indf 0000  
